keyboard,letters,words,time,wpm,lps,accuracy,raw_accuracy,consistency,typer,text_type
simulation1,562,101,40.709,149,14,100,100,92.54341557595393,10Fingers,Article
DVORAK,313,42,24.529,103,13,100,100,89.71643557846537,10Fingers,Article
simulation3,312,57,23.949,143,13,100,100,87.39412404379691,10Fingers,Article
simulation2,505,68,48.112,85,10,100,100,89.17417659339677,10Fingers,Dummy
simulation2,603,100,52.412,114,12,100,100,93.17241842696437,10Fingers,Article
DVORAK,480,70,35.766,117,13,100,100,92.90689347362178,10Fingers,Book
simulation3,278,48,27.309,105,10,100,100,91.45557019908685,10Fingers,Article
DVORAK,350,57,28.203,121,12,100,100,79.62310768257619,10Fingers,Code
simulation3,297,41,28.927,85,10,100,100,86.08903688495066,10Fingers,Article
simulation2,396,40,40.866,59,10,100,100,82.39719734189076,10Fingers,Dummy
simulation2,309,52,28.074,111,11,100,100,92.14998589763752,10Fingers,Article
DVORAK,410,53,38.232,83,11,100,100,92.90199385102495,10Fingers,Code
simulation3,576,92,43.254,128,13,100,100,91.6250774061138,10Fingers,Dummy
DVORAK,474,73,35.842,122,13,100,100,94.73504027663445,10Fingers,Code
COLEMAK,357,64,31.06,124,11,100,100,85.46858016905392,10Fingers,Article
simulation3,427,63,33.541,113,13,100,100,89.43598127420285,10Fingers,Article
simulation3,509,77,39.949,116,13,100,100,92.48748002161132,10Fingers,Code
QWERTY,368,55,37.078,89,10,100,100,84.68997289267338,10Fingers,Book
QWERTY,503,93,38.524,145,13,100,100,88.97873455290686,10Fingers,Article
simulation1,289,44,24.346,108,12,100,100,85.65579165624216,10Fingers,Article
simulation1,511,78,47.313,99,11,100,100,92.98279015665125,10Fingers,Dummy
simulation2,689,103,60.79,102,11,100,100,91.28210299703876,10Fingers,Code
simulation2,356,28,38.837,43,9,100,100,76.11666605543681,10Fingers,Article
QWERTY,378,55,31.944,103,12,100,100,89.83359590411735,10Fingers,Code
COLEMAK,260,26,26.475,59,10,100,100,80.88543290362983,10Fingers,Code
QWERTY,545,79,50.291,94,11,100,100,63.559839050364204,10Fingers,Dummy
simulation3,720,126,55.11,137,13,100,100,92.60161555584281,10Fingers,Dummy
DVORAK,394,66,29.994,132,13,100,100,88.58088103519361,10Fingers,Book
simulation2,535,81,47.671,102,11,100,100,92.97941219629983,10Fingers,Code
simulation2,273,27,28.164,58,10,100,100,79.45409690821657,10Fingers,Book
QWERTY,274,45,20.633,131,13,100,100,89.2217814497356,10Fingers,Code
simulation2,357,50,30.754,98,12,100,100,63.0632672380019,10Fingers,Book
simulation1,361,60,27.442,131,13,100,100,91.35948609085321,10Fingers,Book
QWERTY,359,73,27.207,161,13,100,100,92.63003597302784,10Fingers,Book
QWERTY,281,53,24.158,132,12,100,100,92.05105924972273,10Fingers,Article
simulation2,282,45,24.47,110,12,100,100,75.70675003972667,10Fingers,Dummy
DVORAK,493,73,36.979,118,13,100,100,90.97718659136788,10Fingers,Article
QWERTY,500,71,40.229,106,12,100,100,90.1870354903148,10Fingers,Code
simulation2,317,40,31.034,77,10,100,100,78.07769142334595,10Fingers,Book
COLEMAK,372,71,29.438,145,13,100,100,90.41787193584894,10Fingers,Dummy
simulation1,348,56,26.655,126,13,100,100,89.22413792259148,10Fingers,Article
simulation2,371,53,31.151,102,12,100,100,92.22104060338778,10Fingers,Dummy
simulation3,269,43,22.001,117,12,100,100,90.14066257631985,10Fingers,Code
simulation2,284,33,27.819,71,10,100,100,78.08142695056651,10Fingers,Book
simulation1,507,93,42.474,131,12,100,100,89.13384973014145,10Fingers,Book
simulation2,264,48,23.811,121,11,100,100,85.91293590308354,10Fingers,Book
COLEMAK,404,63,28.538,132,14,100,100,93.22148860163199,10Fingers,Code
QWERTY,365,62,32.66,114,11,100,100,87.29741021791395,10Fingers,Dummy
COLEMAK,808,131,62.268,126,13,100,100,94.72704326660717,10Fingers,Code
simulation3,266,38,24.981,91,11,100,100,90.47710386613124,10Fingers,Article
DVORAK,568,75,40.915,110,14,100,100,92.67282229027184,10Fingers,Dummy
QWERTY,775,133,63.295,126,12,100,100,89.71513570353972,10Fingers,Book
QWERTY,389,63,31.071,122,13,100,100,87.62559930583973,10Fingers,Code
COLEMAK,563,41,56.319,44,10,100,100,85.23174767148994,10Fingers,Article
simulation3,389,58,30.708,113,13,100,100,90.47603163987289,10Fingers,Code
COLEMAK,522,73,51.729,85,10,100,100,87.6161841019754,10Fingers,Code
simulation1,286,44,26.089,101,11,100,100,80.40921041751393,10Fingers,Article
simulation2,701,101,61.076,99,11,100,100,92.71226694707855,10Fingers,Code
simulation1,356,19,33.238,34,11,100,100,76.48526772556662,10Fingers,Code
QWERTY,514,43,46.021,56,11,100,100,79.58141010331624,10Fingers,Article
QWERTY,557,95,49.339,116,11,100,100,85.75830726338336,10Fingers,Book
simulation3,381,55,33.063,100,12,100,100,82.64793812261375,10Fingers,Article
COLEMAK,381,51,27.403,112,14,100,100,88.55068511053936,10Fingers,Article
COLEMAK,674,96,53.274,108,13,100,100,88.87797486888552,10Fingers,Article
simulation2,527,74,46.007,97,11,100,100,85.18223715333943,10Fingers,Dummy
DVORAK,442,68,33.501,122,13,100,100,87.94575645509855,10Fingers,Code
COLEMAK,368,33,37.058,53,10,100,100,72.16364569162764,10Fingers,Code
simulation1,273,47,27.244,104,10,100,100,81.15531546067221,10Fingers,Dummy
simulation2,320,46,28.88,96,11,100,100,90.20000380134493,10Fingers,Book
QWERTY,276,45,24.696,109,11,100,100,82.579920931645,10Fingers,Dummy
QWERTY,442,72,35.957,120,12,100,100,87.93820966123667,10Fingers,Book
simulation3,294,56,23.008,146,13,100,100,89.72983962880525,10Fingers,Book
DVORAK,410,65,32.077,122,13,100,100,87.96271805484167,10Fingers,Code
DVORAK,260,10,24.956,24,10,100,100,84.3968579680087,10Fingers,Dummy
QWERTY,262,39,22.414,104,12,100,100,93.63392062403663,10Fingers,Book
DVORAK,560,84,41.578,121,13,100,100,92.66290981455604,10Fingers,Dummy
simulation1,401,67,30.277,133,13,100,100,87.57388916587989,10Fingers,Dummy
simulation2,516,83,44.328,112,12,100,100,81.74415084005267,10Fingers,Article
simulation1,352,55,26.853,123,13,100,100,90.1402993145654,10Fingers,Book
simulation1,270,39,21.758,108,12,100,100,87.616529943631,10Fingers,Dummy
simulation2,431,69,36.42,114,12,100,100,89.36454776417551,10Fingers,Dummy
simulation2,905,147,80.048,110,11,100,100,92.61162742564059,10Fingers,Dummy
QWERTY,711,123,58.627,126,12,100,100,95.59896979357103,10Fingers,Dummy
DVORAK,744,112,58.116,116,13,100,100,89.31514983347802,10Fingers,Book
COLEMAK,525,100,39.256,153,13,100,100,92.59648181282927,10Fingers,Book
DVORAK,269,43,21.782,118,12,100,100,87.4226377297139,10Fingers,Dummy
QWERTY,778,119,63.59,112,12,100,100,92.64051761390073,10Fingers,Code
COLEMAK,503,88,42.269,125,12,100,100,84.65546457610692,10Fingers,Dummy
simulation1,327,52,24.364,128,13,100,100,93.24252236822387,10Fingers,Dummy
QWERTY,428,73,33.839,129,13,100,100,81.80748564228657,10Fingers,Dummy
simulation1,912,150,71.73,125,13,100,100,90.86162107173145,10Fingers,Book
QWERTY,306,60,26.399,136,12,100,100,92.30410330199092,10Fingers,Dummy
DVORAK,335,51,25.919,118,13,100,100,84.7825516930667,10Fingers,Book
simulation2,413,70,36.191,116,11,100,100,85.73838418955665,10Fingers,Article
simulation2,365,70,33.54,125,11,100,100,86.04141275078818,10Fingers,Book
simulation3,403,64,33.672,114,12,100,100,92.25496243182015,10Fingers,Code
simulation3,294,22,28.054,47,10,100,100,75.53102011950162,10Fingers,Article
QWERTY,410,62,41.037,91,10,100,100,84.62093753317228,10Fingers,Article
simulation1,287,49,22.126,133,13,100,100,89.56970549271053,10Fingers,Article
simulation3,466,65,38.311,102,12,100,100,92.36976416833838,10Fingers,Code
simulation2,389,15,36.982,24,11,100,100,78.5669628311931,10Fingers,Book
simulation1,264,44,22.146,119,12,100,100,93.37005823243075,10Fingers,Dummy
simulation2,667,104,58.737,106,11,100,100,90.71841240206238,10Fingers,Code
QWERTY,271,46,25.727,107,11,100,100,76.64845387026557,10Fingers,Dummy
simulation1,741,107,56.978,113,13,100,100,90.92269317750245,10Fingers,Book
simulation1,421,74,29.873,149,14,100,100,95.29292463000051,10Fingers,Code
DVORAK,352,57,31.668,108,11,100,100,85.43301953148327,10Fingers,Book
simulation2,531,90,43.875,123,12,100,100,93.70327928665812,10Fingers,Book
DVORAK,273,51,23.203,132,12,100,100,85.30879883321124,10Fingers,Book
simulation2,363,72,31.826,136,11,100,100,93.41544847321832,10Fingers,Article
simulation3,280,48,22.043,131,13,100,100,89.28799415578442,10Fingers,Book
simulation3,398,73,32.503,135,12,100,100,87.25611779619327,10Fingers,Article
DVORAK,269,39,27.184,86,10,100,100,90.85632835696047,10Fingers,Code
simulation2,363,46,35.017,79,10,100,100,86.74329626063772,10Fingers,Article
QWERTY,369,36,36.963,58,10,100,100,41.84320984078437,10Fingers,Dummy
simulation2,748,118,65.423,108,11,100,100,92.04928443555995,10Fingers,Dummy
DVORAK,362,55,27.251,121,13,100,100,90.8670152546844,10Fingers,Book
DVORAK,297,48,24.473,118,12,100,100,75.28378247156289,10Fingers,Code
QWERTY,350,61,35.141,104,10,100,100,89.57563597082084,10Fingers,Book
simulation2,538,78,48.397,97,11,100,100,91.77287409413289,10Fingers,Article
COLEMAK,525,78,39.52,118,13,100,100,87.70529052005169,10Fingers,Article
QWERTY,363,57,31.192,110,12,100,100,87.08704587447316,10Fingers,Book
QWERTY,270,46,21.708,127,12,100,100,88.81965494079725,10Fingers,Code
DVORAK,355,51,38.869,79,9,100,100,88.83746593656254,10Fingers,Book
simulation3,376,62,31.832,117,12,100,100,90.49251716504446,10Fingers,Dummy
QWERTY,921,131,77.055,102,12,100,100,94.34156854937902,10Fingers,Code
simulation3,389,41,34.274,72,11,100,100,88.83066058871258,10Fingers,Book
DVORAK,297,37,34.042,65,9,100,100,77.95692676361446,10Fingers,Code
DVORAK,260,36,24.938,87,10,100,100,83.62603321016482,10Fingers,Code
simulation1,297,36,21.489,101,14,100,100,82.54388419992463,10Fingers,Book
simulation2,300,59,27.328,130,11,100,100,90.94995608030115,10Fingers,Book
simulation3,549,95,42.143,135,13,100,100,91.23247995477433,10Fingers,Dummy
simulation1,688,109,51.857,126,13,100,100,93.0451303045586,10Fingers,Dummy
simulation1,605,100,43.894,137,14,100,100,87.86897658456598,10Fingers,Dummy
DVORAK,391,60,30.283,119,13,100,100,94.1512602120554,10Fingers,Book
DVORAK,270,44,22.724,116,12,100,100,89.53780429306833,10Fingers,Dummy
COLEMAK,341,58,25.572,136,13,100,100,94.22058501523263,10Fingers,Article
QWERTY,687,97,56.333,103,12,100,100,90.83647006312619,10Fingers,Article
QWERTY,404,52,39.507,79,10,100,100,83.35256075825312,10Fingers,Article
simulation1,358,58,33.933,103,11,100,100,87.47703757465231,10Fingers,Code
simulation3,503,34,47.85,43,11,100,100,83.7149650409777,10Fingers,Dummy
DVORAK,355,57,26.852,127,13,100,100,87.48466506145459,10Fingers,Article
COLEMAK,382,58,28.774,121,13,100,100,86.84932038727909,10Fingers,Article
simulation2,298,46,25.855,107,12,100,100,91.19288804825766,10Fingers,Book
simulation2,275,48,25.527,113,11,100,100,92.77153700995936,10Fingers,Code
COLEMAK,351,62,30.655,121,11,100,100,87.30493393623517,10Fingers,Article
simulation2,446,60,44.298,81,10,100,100,85.0112091879338,10Fingers,Book
QWERTY,517,77,45.988,100,11,100,100,81.8227251040525,10Fingers,Dummy
simulation1,733,115,56.308,123,13,100,100,91.20726859411666,10Fingers,Book
simulation2,373,58,33.058,105,11,100,100,91.77287153579091,10Fingers,Code
simulation2,530,86,51.332,101,10,100,100,86.99912299198527,10Fingers,Article
COLEMAK,289,45,21.36,126,14,100,100,87.41925008168742,10Fingers,Book
DVORAK,274,51,22.734,135,12,100,100,89.59442941585583,10Fingers,Article
QWERTY,872,129,79.425,97,11,100,100,91.3947362924128,10Fingers,Book
QWERTY,274,49,23.384,126,12,100,100,91.96546591127003,10Fingers,Article
DVORAK,631,96,46.646,123,14,100,100,88.60324784211946,10Fingers,Code
QWERTY,396,78,36.697,128,11,100,100,88.25789999230234,10Fingers,Dummy
QWERTY,493,74,39.679,112,12,100,100,92.77833962068861,10Fingers,Dummy
simulation3,356,56,28.334,119,13,100,100,81.50798576104037,10Fingers,Code
simulation2,510,91,47.819,114,11,100,100,81.50955436995905,10Fingers,Dummy
simulation3,424,74,32.907,135,13,100,100,90.23695675276339,10Fingers,Article
simulation2,378,56,33.267,101,11,100,100,87.33850258005367,10Fingers,Dummy
COLEMAK,377,65,27.461,142,14,100,100,91.4319356907641,10Fingers,Dummy
DVORAK,962,156,77.231,121,12,100,100,91.12740498049676,10Fingers,Book
simulation2,269,43,24.539,105,11,100,100,83.76601314207974,10Fingers,Code
simulation1,401,58,35.407,98,11,100,100,88.91508552707334,10Fingers,Book
simulation2,363,42,36.055,70,10,100,100,81.17823275313182,10Fingers,Article
simulation2,520,58,51.785,67,10,100,100,83.42291257778288,10Fingers,Book
simulation1,413,66,32.599,121,13,100,100,90.72684125093566,10Fingers,Book
QWERTY,261,48,23.614,122,11,100,100,86.37976833210388,10Fingers,Code
simulation2,368,67,33.904,119,11,100,100,86.13807284164888,10Fingers,Dummy
QWERTY,321,50,26.161,115,12,100,100,91.63152816260575,10Fingers,Article
QWERTY,597,85,56.037,91,11,100,100,85.30449129090785,10Fingers,Code
simulation2,563,105,52.099,121,11,100,100,84.03205219069805,10Fingers,Code
DVORAK,265,33,29.464,67,9,100,100,84.96013447254221,10Fingers,Article
simulation3,405,59,32.425,109,12,100,100,85.06556221027125,10Fingers,Dummy
COLEMAK,682,111,53.236,125,13,100,100,87.43617849178234,10Fingers,Dummy
QWERTY,703,114,57.195,120,12,100,100,94.91630986247003,10Fingers,Book
COLEMAK,394,63,29.88,127,13,100,100,90.89732760361402,10Fingers,Article
QWERTY,289,50,24.046,125,12,100,100,91.22764226596577,10Fingers,Dummy
simulation2,362,55,30.76,107,12,100,100,88.8710034997118,10Fingers,Code
simulation2,539,73,50.932,86,11,100,100,71.49111928583223,10Fingers,Book
QWERTY,383,65,32.043,122,12,100,100,89.41133566872878,10Fingers,Book
COLEMAK,275,47,22.045,128,12,100,100,85.66093317370273,10Fingers,Article
simulation2,347,52,27.866,112,12,100,100,91.29843252033585,10Fingers,Dummy
simulation2,401,64,34.623,111,12,100,100,93.4753048100863,10Fingers,Code
COLEMAK,363,46,35.855,77,10,100,100,80.08484780415235,10Fingers,Code
QWERTY,358,19,34.538,33,10,100,100,85.19471397541434,10Fingers,Article
QWERTY,347,55,28.806,115,12,100,100,90.84557747390649,10Fingers,Book
COLEMAK,268,43,24.26,106,11,100,100,88.07217472733693,10Fingers,Book
COLEMAK,397,63,29.826,127,13,100,100,75.34290907038545,10Fingers,Dummy
simulation2,664,110,60.364,109,11,100,100,93.09639595037308,10Fingers,Book
DVORAK,551,92,39.358,140,14,100,100,90.32518741689447,10Fingers,Book
simulation1,265,45,24.234,111,11,100,100,87.99582340740345,10Fingers,Article
DVORAK,403,61,29.989,122,13,100,100,85.13190336544615,10Fingers,Dummy
COLEMAK,751,117,58.633,120,13,100,100,92.49622456297436,10Fingers,Dummy
DVORAK,690,108,53.112,122,13,100,100,88.20704600001659,10Fingers,Book
DVORAK,408,66,30.174,131,14,100,100,94.59401961385582,10Fingers,Dummy
DVORAK,374,60,27.685,130,14,100,100,90.4923159640792,10Fingers,Code
simulation3,268,34,23.877,85,11,100,100,77.25990071551303,10Fingers,Article
COLEMAK,745,107,56.22,114,13,100,100,90.87429519869089,10Fingers,Article
QWERTY,379,56,31.248,108,12,100,100,87.72799459610546,10Fingers,Book
simulation3,360,59,33.4,106,11,100,100,93.88238331437194,10Fingers,Code
QWERTY,517,51,34.355,89,15,100,100,73.655160396183,10Fingers,Code
simulation1,300,55,26.933,123,11,100,100,89.32134088173854,10Fingers,Article
DVORAK,547,76,41.709,109,13,100,100,93.8670095171381,10Fingers,Code
QWERTY,353,27,32.774,49,11,100,100,88.36296124747135,10Fingers,Book
simulation2,373,81,28.562,170,13,100,100,85.29924238518751,10Fingers,Code
DVORAK,304,51,29.862,102,10,100,100,85.03825880533664,10Fingers,Book
COLEMAK,403,64,30.211,127,13,100,100,92.37556950016271,10Fingers,Article
DVORAK,365,57,28.532,120,13,100,100,91.15367172268569,10Fingers,Book
simulation1,411,68,30.901,132,13,100,100,92.34621442608177,10Fingers,Code
DVORAK,356,38,32.128,71,11,100,100,63.33036533929426,10Fingers,Article
COLEMAK,297,45,23.242,116,13,100,100,89.50232107326535,10Fingers,Code
simulation1,298,34,29.642,69,10,100,100,75.71603036449088,10Fingers,Book
simulation3,356,64,27.131,142,13,100,100,84.9958956252458,10Fingers,Dummy
COLEMAK,868,133,67.342,118,13,100,100,94.2426132813451,10Fingers,Book
simulation2,268,50,26.39,114,10,100,100,89.5976888251543,10Fingers,Book
simulation2,319,55,27.903,118,11,100,100,90.33862424878916,10Fingers,Article
simulation3,656,96,54.537,106,12,100,100,93.21321886381999,10Fingers,Code
simulation2,354,41,37.571,65,9,100,100,83.5801669525495,10Fingers,Book
simulation3,355,66,26.739,148,13,100,100,91.54973758172666,10Fingers,Article
simulation2,293,46,26.684,103,11,100,100,94.34756833351943,10Fingers,Book
DVORAK,287,58,23.241,150,12,100,100,95.01634831099912,10Fingers,Article
simulation2,573,96,50.159,115,11,100,100,92.84039542647358,10Fingers,Dummy
simulation3,397,64,31.243,123,13,100,100,85.21761914280063,10Fingers,Book
simulation2,522,91,45.114,121,12,100,100,93.380279399868,10Fingers,Article
COLEMAK,331,53,28.383,112,12,100,100,68.40961995580268,10Fingers,Dummy
DVORAK,516,77,39.917,116,13,100,100,88.91678385686765,10Fingers,Dummy
simulation1,476,81,35.535,137,13,100,100,91.17098113659512,10Fingers,Book
simulation3,540,95,40.719,140,13,100,100,85.39882340509283,10Fingers,Dummy
DVORAK,630,93,48.596,115,13,100,100,91.17377020415452,10Fingers,Article
DVORAK,619,96,47.146,122,13,100,100,82.79555690444607,10Fingers,Dummy
COLEMAK,493,73,36.849,119,13,100,100,89.40000767606526,10Fingers,Code
COLEMAK,289,36,23.521,92,12,100,100,89.2315605862385,10Fingers,Code
QWERTY,510,69,50.119,83,10,100,100,81.88847801992095,10Fingers,Article
COLEMAK,511,73,44.281,99,12,100,100,88.48495833633235,10Fingers,Book
simulation2,276,40,25.015,96,11,100,100,90.88519605972307,10Fingers,Dummy
QWERTY,391,59,31.095,114,13,100,100,87.38344460501293,10Fingers,Article
simulation3,317,47,32.893,86,10,100,100,88.1643645020973,10Fingers,Article
QWERTY,390,63,38.182,99,10,100,100,85.13291408680148,10Fingers,Article
QWERTY,803,110,71.912,92,11,100,100,92.29688872991537,10Fingers,Book
QWERTY,358,53,40.764,78,9,100,100,89.29173086691831,10Fingers,Book
DVORAK,542,92,48.316,114,11,100,100,86.5194737239046,10Fingers,Code
simulation1,286,34,23.63,86,12,100,100,82.58465156730566,10Fingers,Book
QWERTY,402,67,36.715,109,11,100,100,91.3295402754629,10Fingers,Dummy
simulation1,634,103,57.675,107,11,100,100,91.69836083661482,10Fingers,Article
QWERTY,575,95,54.613,104,11,100,100,88.97665785455757,10Fingers,Code
DVORAK,350,49,35.088,84,10,100,100,81.67849679809538,10Fingers,Code
simulation2,565,45,66.429,41,9,100,100,86.98976321994425,10Fingers,Dummy
DVORAK,297,50,24.482,123,12,100,100,85.79117906578857,10Fingers,Book
DVORAK,530,99,46.431,128,11,100,100,93.16558081783161,10Fingers,Book
simulation3,402,69,31.551,131,13,100,100,93.22194636330885,10Fingers,Article
QWERTY,618,95,55.787,102,11,100,100,87.04610029052729,10Fingers,Article
QWERTY,377,57,33.887,101,11,100,100,88.9272487708012,10Fingers,Article
simulation2,274,47,30.848,91,9,100,100,86.87020460931019,10Fingers,Article
DVORAK,401,49,44.342,66,9,100,100,82.29997405966054,10Fingers,Dummy
DVORAK,390,62,31.055,120,13,100,100,90.19024172335796,10Fingers,Dummy
COLEMAK,471,70,37.261,113,13,100,100,92.22809287167256,10Fingers,Dummy
QWERTY,273,47,22.727,124,12,100,100,89.5388539841324,10Fingers,Article
COLEMAK,1598,240,153.6,94,10,100,100,90.84215040765577,10Fingers,Book
